,tile_id,accepted_number_of_marks
5651,SWC1257_2_3,0
5652,SWC1257_3_1,5
5653,SWC1257_3_2,0
5654,SWC1257_3_3,5
5655,SWC1257_4_1,3
5656,SWC1257_4_2,1
5657,SWC1257_4_3,5
5658,SWC1258_1_1,0
5659,SWC1258_1_2,0
5660,SWC1258_1_3,0
5661,SWC1258_2_1,0
5662,SWC1258_2_2,1
5663,SWC1258_2_3,1
5664,SWC1258_3_1,0
5665,SWC1258_3_2,0
5666,SWC1258_3_3,2
5667,SWC1258_4_1,0
5668,SWC1258_4_2,0
5669,SWC1258_4_3,0
5670,SWC1264_1_1,8
5671,SWC1264_1_2,16
5672,SWC1264_1_3,8
5673,SWC1264_2_1,5
5674,SWC1264_2_2,7
5675,SWC1264_2_3,17
5676,SWC1264_3_1,16
5677,SWC1264_3_2,16
5678,SWC1264_3_3,3
5679,SWC1264_4_1,27
5680,SWC1264_4_2,22
5681,SWC1264_4_3,6
5682,SWC1265_1_1,9
5683,SWC1265_1_2,5
5684,SWC1265_1_3,1
5685,SWC1265_2_1,0
5686,SWC1265_2_2,2
5687,SWC1265_2_3,5
5688,SWC1265_3_1,0
5689,SWC1265_3_2,9
5690,SWC1265_3_3,3
5691,SWC1265_4_1,9
5692,SWC1265_4_2,2
5693,SWC1265_4_3,0
5694,SWC1266_1_1,0
5695,SWC1266_1_2,1
5696,SWC1266_1_3,0
5697,SWC1266_2_1,2
5698,SWC1266_2_2,2
5699,SWC1266_2_3,0
5700,SWC1266_3_1,1
5701,SWC1266_3_2,4
5702,SWC1266_3_3,1
5703,SWC1266_4_1,1
5704,SWC1266_4_2,8
5705,SWC1266_4_3,2
5706,SWC1268_1_1,3
5707,SWC1268_1_2,3
5708,SWC1268_1_3,0
5709,SWC1268_2_1,0
5710,SWC1268_2_2,0
5711,SWC1268_2_3,0
5712,SWC1268_3_1,0
5713,SWC1268_3_2,1
5714,SWC1268_3_3,0
5715,SWC1268_4_1,0
5716,SWC1268_4_2,0
5717,SWC1268_4_3,0
5718,SWC1269_1_1,0
5719,SWC1269_1_2,0
5720,SWC1269_1_3,1
5721,SWC1269_2_1,0
5722,SWC1269_2_2,0
5723,SWC1269_2_3,0
5724,SWC1269_3_1,0
5725,SWC1269_3_2,0
5726,SWC1269_3_3,0
5727,SWC1269_4_1,1
5728,SWC1269_4_2,0
5729,SWC1269_4_3,0
5730,SWC1270_1_1,0
5731,SWC1270_1_2,2
5732,SWC1270_1_3,0
5733,SWC1270_2_1,0
5734,SWC1270_2_2,2
5735,SWC1270_2_3,0
5736,SWC1270_3_1,0
5737,SWC1270_3_2,1
5738,SWC1270_3_3,1
5739,SWC1270_4_1,0
5740,SWC1270_4_2,1
5741,SWC1270_4_3,0
5742,SWC1271_1_1,0
5743,SWC1271_1_2,2
5744,SWC1271_1_3,1
5745,SWC1271_2_1,3
5746,SWC1271_2_2,0
5747,SWC1271_2_3,0
5748,SWC1271_3_1,1
5749,SWC1271_3_2,1
5750,SWC1271_3_3,0
5751,SWC1271_4_1,0
5752,SWC1271_4_2,0
5753,SWC1271_4_3,1
5754,SWC1272_1_1,1
5755,SWC1272_1_2,0
5756,SWC1272_1_3,0
5757,SWC1272_2_1,1
5758,SWC1272_2_2,0
5759,SWC1272_2_3,5
5760,SWC1272_3_1,3
5761,SWC1272_3_2,6
5762,SWC1272_3_3,2
5763,SWC1272_4_1,11
5764,SWC1272_4_2,5
5765,SWC1272_4_3,18
5766,SWC1273_1_1,0
5767,SWC1273_1_2,0
5768,SWC1273_1_3,1
5769,SWC1273_2_1,0
5770,SWC1273_2_2,0
5771,SWC1273_2_3,0
5772,SWC1273_3_1,0
5773,SWC1273_3_2,0
5774,SWC1273_3_3,1
5775,SWC1273_4_1,0
5776,SWC1273_4_2,0
5777,SWC1273_4_3,1
5778,SWC1274_1_1,0
5779,SWC1274_1_2,0
5780,SWC1274_1_3,0
5781,SWC1274_2_1,0
5782,SWC1274_2_2,1
5783,SWC1274_2_3,1
5784,SWC1274_3_1,2
5785,SWC1274_3_2,0
5786,SWC1274_3_3,0
5787,SWC1274_4_1,8
5788,SWC1274_4_2,1
5789,SWC1274_4_3,0
5790,SWC1275_1_1,0
5791,SWC1275_1_2,0
5792,SWC1275_1_3,0
5793,SWC1275_2_1,0
5794,SWC1275_2_2,0
5795,SWC1275_2_3,2
5796,SWC1275_3_1,0
5797,SWC1275_3_2,2
5798,SWC1275_3_3,0
5799,SWC1275_4_1,4
5800,SWC1275_4_2,0
5801,SWC1275_4_3,0
5802,SWC1276_1_1,4
5803,SWC1276_1_2,13
5804,SWC1276_1_3,0
5805,SWC1276_2_1,0
5806,SWC1276_2_2,1
5807,SWC1276_2_3,5
5808,SWC1276_3_1,0
5809,SWC1276_3_2,0
5810,SWC1276_3_3,0
5811,SWC1276_4_1,1
5812,SWC1276_4_2,0
5813,SWC1276_4_3,0
5814,SWC1277_1_1,1
5815,SWC1277_1_2,3
5816,SWC1277_1_3,17
5817,SWC1277_2_1,0
5818,SWC1277_2_2,1
5819,SWC1277_2_3,9
5820,SWC1277_3_1,1
5821,SWC1277_3_2,0
5822,SWC1277_3_3,2
5823,SWC1277_4_1,1
5824,SWC1277_4_2,0
5825,SWC1277_4_3,4
5826,SWC1278_1_1,0
5827,SWC1278_1_2,0
5828,SWC1278_1_3,0
5829,SWC1278_2_1,0
5830,SWC1278_2_2,0
5831,SWC1278_2_3,3
5832,SWC1278_3_1,0
5833,SWC1278_3_2,0
5834,SWC1278_3_3,1
5835,SWC1278_4_1,0
5836,SWC1278_4_2,0
5837,SWC1278_4_3,0
5838,SWC1279_1_1,0
5839,SWC1279_1_2,0
5840,SWC1279_1_3,0
5841,SWC1279_2_1,0
5842,SWC1279_2_2,0
5843,SWC1279_2_3,3
5844,SWC1279_3_1,1
5845,SWC1279_3_2,0
5846,SWC1279_3_3,0
5847,SWC1279_4_1,0
5848,SWC1279_4_2,0
5849,SWC1279_4_3,0
5850,SWC1282_1_1,4
5851,SWC1282_1_2,6
5852,SWC1282_1_3,1
5853,SWC1282_2_1,1
5854,SWC1282_2_2,0
5855,SWC1282_2_3,2
5856,SWC1282_3_1,0
5857,SWC1282_3_2,3
5858,SWC1282_3_3,4
5859,SWC1282_4_1,0
5860,SWC1282_4_2,0
5861,SWC1282_4_3,2
5862,SWC1288_1_1,0
5863,SWC1288_1_2,0
5864,SWC1288_1_3,0
5865,SWC1288_2_1,0
5866,SWC1288_2_2,0
5867,SWC1288_2_3,0
5868,SWC1288_3_1,1
5869,SWC1288_3_2,0
5870,SWC1288_3_3,0
5871,SWC1288_4_1,0
5872,SWC1288_4_2,0
5873,SWC1288_4_3,0
5874,SWC1290_1_1,0
5875,SWC1290_1_2,1
5876,SWC1290_1_3,0
5877,SWC1290_2_1,0
5878,SWC1290_2_2,2
5879,SWC1290_2_3,1
5880,SWC1290_3_1,0
5881,SWC1290_3_2,0
5882,SWC1290_3_3,1
5883,SWC1290_4_1,0
5884,SWC1290_4_2,0
5885,SWC1290_4_3,0
5886,SWC1291_1_1,0
5887,SWC1291_1_2,0
5888,SWC1291_1_3,0
5889,SWC1291_2_1,0
5890,SWC1291_2_2,0
5891,SWC1291_2_3,0
5892,SWC1291_3_1,0
5893,SWC1291_3_2,0
5894,SWC1291_3_3,0
5895,SWC1291_4_1,0
5896,SWC1291_4_2,3
5897,SWC1291_4_3,0
5898,SWC1292_1_1,0
5899,SWC1292_1_2,0
5900,SWC1292_1_3,0
5901,SWC1292_2_1,1
5902,SWC1292_2_2,1
5903,SWC1292_2_3,0
5904,SWC1292_3_1,0
5905,SWC1292_3_2,0
5906,SWC1292_3_3,0
5907,SWC1292_4_1,0
5908,SWC1292_4_2,0
5909,SWC1292_4_3,0
5910,SWC1293_1_1,1
5911,SWC1293_1_2,0
5912,SWC1293_1_3,6
5913,SWC1293_2_1,1
5914,SWC1293_2_2,1
5915,SWC1293_2_3,0
5916,SWC1293_3_1,0
5917,SWC1293_3_2,0
5918,SWC1293_3_3,0
5919,SWC1293_4_1,0
5920,SWC1293_4_2,0
5921,SWC1293_4_3,1
5922,SWC1295_1_1,0
5923,SWC1295_1_2,0
5924,SWC1295_1_3,0
5925,SWC1295_2_1,0
5926,SWC1295_2_2,0
5927,SWC1295_2_3,0
5928,SWC1295_3_1,2
5929,SWC1295_3_2,0
5930,SWC1295_3_3,0
5931,SWC1295_4_1,0
5932,SWC1295_4_2,0
5933,SWC1295_4_3,0
5934,SWC1296_1_1,4
5935,SWC1296_1_2,3
5936,SWC1296_1_3,1
5937,SWC1296_2_1,3
5938,SWC1296_2_2,16
5939,SWC1296_2_3,19
5940,SWC1296_3_1,17
5941,SWC1296_3_2,16
5942,SWC1296_3_3,12
5943,SWC1296_4_1,12
5944,SWC1296_4_2,22
5945,SWC1296_4_3,12
5946,SWC1298_1_1,0
5947,SWC1298_1_2,0
5948,SWC1298_1_3,0
5949,SWC1298_2_1,0
5950,SWC1298_2_2,0
5951,SWC1298_2_3,0
5952,SWC1298_3_1,0
5953,SWC1298_3_2,0
5954,SWC1298_3_3,1
5955,SWC1298_4_1,0
5956,SWC1298_4_2,0
5957,SWC1298_4_3,0
5958,SWC1299_1_1,2
5959,SWC1299_1_2,0
5960,SWC1299_1_3,1
5961,SWC1299_2_1,1
5962,SWC1299_2_2,2
5963,SWC1299_2_3,4
5964,SWC1299_3_1,2
5965,SWC1299_3_2,0
5966,SWC1299_3_3,0
5967,SWC1299_4_1,0
5968,SWC1299_4_2,0
5969,SWC1299_4_3,0
5970,SWC1300_1_1,5
5971,SWC1300_1_2,11
5972,SWC1300_1_3,83
5973,SWC1300_2_1,0
5974,SWC1300_2_2,5
5975,SWC1300_2_3,52
5976,SWC1300_3_1,0
5977,SWC1300_3_2,1
5978,SWC1300_3_3,7
5979,SWC1300_4_1,0
5980,SWC1300_4_2,0
5981,SWC1300_4_3,1
5982,SWC1301_1_1,1
5983,SWC1301_1_2,0
5984,SWC1301_1_3,0
5985,SWC1301_2_1,4
5986,SWC1301_2_2,1
5987,SWC1301_2_3,0
5988,SWC1301_3_1,2
5989,SWC1301_3_2,1
5990,SWC1301_3_3,0
5991,SWC1301_4_1,0
5992,SWC1301_4_2,1
5993,SWC1301_4_3,0
5994,SWC1302_1_1,0
5995,SWC1302_1_2,0
5996,SWC1302_1_3,2
5997,SWC1302_2_1,0
5998,SWC1302_2_2,0
5999,SWC1302_2_3,0
6000,SWC1302_3_1,0
6001,SWC1302_3_2,0
6002,SWC1302_3_3,0
6003,SWC1302_4_1,0
6004,SWC1302_4_2,0
6005,SWC1302_4_3,0
6006,SWC1303_1_1,0
6007,SWC1303_1_2,0
6008,SWC1303_1_3,3
6009,SWC1303_2_1,0
6010,SWC1303_2_2,0
6011,SWC1303_2_3,0
6012,SWC1303_3_1,0
6013,SWC1303_3_2,1
6014,SWC1303_3_3,0
6015,SWC1303_4_1,0
6016,SWC1303_4_2,0
6017,SWC1303_4_3,0
6018,SWC1306_1_1,9
6019,SWC1306_1_2,2
6020,SWC1306_1_3,1
6021,SWC1306_2_1,2
6022,SWC1306_2_2,0
6023,SWC1306_2_3,0
6024,SWC1306_3_1,2
6025,SWC1306_3_2,0
6026,SWC1306_3_3,2
6027,SWC1306_4_1,2
6028,SWC1306_4_2,12
6029,SWC1306_4_3,8
6030,SWC1311_1_1,0
6031,SWC1311_1_2,0
6032,SWC1311_1_3,0
6033,SWC1311_2_1,2
6034,SWC1311_2_2,0
6035,SWC1311_2_3,0
6036,SWC1311_3_1,0
6037,SWC1311_3_2,0
6038,SWC1311_3_3,0
6039,SWC1311_4_1,1
6040,SWC1311_4_2,6
6041,SWC1311_4_3,2
6042,SWC1312_1_1,7
6043,SWC1312_1_2,3
6044,SWC1312_1_3,3
6045,SWC1312_2_1,1
6046,SWC1312_2_2,5
6047,SWC1312_2_3,0
6048,SWC1312_3_1,1
6049,SWC1312_3_2,0
6050,SWC1312_3_3,1
6051,SWC1312_4_1,0
6052,SWC1312_4_2,0
6053,SWC1312_4_3,2
6054,SWC1313_1_1,0
6055,SWC1313_1_2,1
6056,SWC1313_1_3,0
6057,SWC1313_2_1,0
6058,SWC1313_2_2,0
6059,SWC1313_2_3,0
6060,SWC1313_3_1,2
6061,SWC1313_3_2,1
6062,SWC1313_3_3,0
6063,SWC1313_4_1,0
6064,SWC1313_4_2,0
6065,SWC1313_4_3,0
6066,SWC1314_1_1,0
6067,SWC1314_1_2,0
6068,SWC1314_1_3,0
6069,SWC1314_2_1,0
6070,SWC1314_2_2,1
6071,SWC1314_2_3,0
6072,SWC1314_3_1,1
6073,SWC1314_3_2,13
6074,SWC1314_3_3,6
6075,SWC1314_4_1,1
6076,SWC1314_4_2,1
6077,SWC1314_4_3,5
6078,SWC1315_1_1,0
6079,SWC1315_1_2,1
6080,SWC1315_1_3,0
6081,SWC1315_2_1,1
6082,SWC1315_2_2,1
6083,SWC1315_2_3,9
6084,SWC1315_3_1,0
6085,SWC1315_3_2,1
6086,SWC1315_3_3,1
6087,SWC1315_4_1,0
6088,SWC1315_4_2,1
6089,SWC1315_4_3,1
6090,SWC1317_1_1,0
6091,SWC1317_1_2,1
6092,SWC1317_1_3,0
6093,SWC1317_2_1,1
6094,SWC1317_2_2,0
6095,SWC1317_2_3,0
6096,SWC1317_3_1,0
6097,SWC1317_3_2,1
6098,SWC1317_3_3,3
6099,SWC1317_4_1,1
6100,SWC1317_4_2,2
6101,SWC1317_4_3,4
6102,SWC1318_1_1,2
6103,SWC1318_1_2,2
6104,SWC1318_1_3,1
6105,SWC1318_2_1,1
6106,SWC1318_2_2,0
6107,SWC1318_2_3,0
6108,SWC1318_3_1,1
6109,SWC1318_3_2,3
6110,SWC1318_3_3,4
6111,SWC1318_4_1,3
6112,SWC1318_4_2,0
6113,SWC1318_4_3,1
6114,SWC1319_1_1,0
6115,SWC1319_1_2,1
6116,SWC1319_1_3,1
6117,SWC1319_2_1,0
6118,SWC1319_2_2,0
6119,SWC1319_2_3,1
6120,SWC1319_3_1,0
6121,SWC1319_3_2,1
6122,SWC1319_3_3,1
6123,SWC1319_4_1,0
6124,SWC1319_4_2,0
6125,SWC1319_4_3,0
6126,SWC1320_1_1,8
6127,SWC1320_1_2,2
6128,SWC1320_1_3,0
6129,SWC1320_2_1,8
6130,SWC1320_2_2,7
6131,SWC1320_2_3,13
6132,SWC1320_3_1,1
6133,SWC1320_3_2,1
6134,SWC1320_3_3,1
6135,SWC1320_4_1,1
6136,SWC1320_4_2,2
6137,SWC1320_4_3,0
6138,SWC1321_1_1,0
6139,SWC1321_1_2,0
6140,SWC1321_1_3,1
6141,SWC1321_2_1,9
6142,SWC1321_2_2,0
6143,SWC1321_2_3,0
6144,SWC1321_3_1,0
6145,SWC1321_3_2,1
6146,SWC1321_3_3,1
6147,SWC1321_4_1,1
6148,SWC1321_4_2,0
6149,SWC1321_4_3,0
6150,SWC1322_1_1,7
6151,SWC1322_1_2,1
6152,SWC1322_1_3,1
6153,SWC1322_2_1,0
6154,SWC1322_2_2,0
6155,SWC1322_2_3,0
6156,SWC1322_3_1,5
6157,SWC1322_3_2,0
6158,SWC1322_3_3,0
6159,SWC1322_4_1,0
6160,SWC1322_4_2,1
6161,SWC1322_4_3,7
6162,SWC1323_1_1,1
6163,SWC1323_1_2,1
6164,SWC1323_1_3,0
6165,SWC1323_2_1,3
6166,SWC1323_2_2,4
6167,SWC1323_2_3,2
6168,SWC1323_3_1,4
6169,SWC1323_3_2,2
6170,SWC1323_3_3,3
6171,SWC1323_4_1,3
6172,SWC1323_4_2,4
6173,SWC1323_4_3,11
6174,SWC1324_1_1,3
6175,SWC1324_1_2,0
6176,SWC1324_1_3,1
6177,SWC1324_2_1,4
6178,SWC1324_2_2,1
6179,SWC1324_2_3,0
6180,SWC1324_3_1,9
6181,SWC1324_3_2,11
6182,SWC1324_3_3,9
6183,SWC1324_4_1,0
6184,SWC1324_4_2,4
6185,SWC1324_4_3,2
6186,SWC1325_1_1,2
6187,SWC1325_1_2,0
6188,SWC1325_1_3,6
6189,SWC1325_2_1,0
6190,SWC1325_2_2,1
6191,SWC1325_2_3,0
6192,SWC1325_3_1,0
6193,SWC1325_3_2,11
6194,SWC1325_3_3,13
6195,SWC1325_4_1,4
6196,SWC1325_4_2,1
6197,SWC1325_4_3,0
6198,SWC1326_1_1,6
6199,SWC1326_1_2,0
6200,SWC1326_1_3,2
6201,SWC1326_2_1,0
6202,SWC1326_2_2,1
6203,SWC1326_2_3,4
6204,SWC1326_3_1,6
6205,SWC1326_3_2,0
6206,SWC1326_3_3,0
6207,SWC1326_4_1,0
6208,SWC1326_4_2,3
6209,SWC1326_4_3,1
6210,SWC1327_1_1,0
6211,SWC1327_1_2,0
6212,SWC1327_1_3,0
6213,SWC1327_2_1,2
6214,SWC1327_2_2,0
6215,SWC1327_2_3,0
6216,SWC1327_3_1,2
6217,SWC1327_3_2,0
6218,SWC1327_3_3,0
6219,SWC1327_4_1,2
6220,SWC1327_4_2,3
6221,SWC1327_4_3,3
6222,SWC1328_1_1,2
6223,SWC1328_1_2,0
6224,SWC1328_1_3,0
6225,SWC1328_2_1,3
6226,SWC1328_2_2,0
6227,SWC1328_2_3,1
6228,SWC1328_3_1,0
6229,SWC1328_3_2,2
6230,SWC1328_3_3,0
6231,SWC1328_4_1,0
6232,SWC1328_4_2,0
6233,SWC1328_4_3,3
6234,SWC1329_1_1,15
6235,SWC1329_1_2,0
6236,SWC1329_1_3,0
6237,SWC1329_2_1,20
6238,SWC1329_2_2,5
6239,SWC1329_2_3,9
6240,SWC1329_3_1,9
6241,SWC1329_3_2,7
6242,SWC1329_3_3,1
6243,SWC1329_4_1,10
6244,SWC1329_4_2,10
6245,SWC1329_4_3,22
6246,SWC1330_1_1,8
6247,SWC1330_1_2,3
6248,SWC1330_1_3,5
6249,SWC1330_2_1,7
6250,SWC1330_2_2,9
6251,SWC1330_2_3,1
6252,SWC1330_3_1,0
6253,SWC1330_3_2,6
6254,SWC1330_3_3,0
6255,SWC1330_4_1,3
6256,SWC1330_4_2,1
6257,SWC1330_4_3,0
6258,SWC1331_1_1,1
6259,SWC1331_1_2,1
6260,SWC1331_1_3,1
6261,SWC1331_2_1,2
6262,SWC1331_2_2,1
6263,SWC1331_2_3,1
6264,SWC1331_3_1,6
6265,SWC1331_3_2,1
6266,SWC1331_3_3,1
6267,SWC1331_4_1,0
6268,SWC1331_4_2,3
6269,SWC1331_4_3,0
6270,SWC1332_1_1,2
6271,SWC1332_1_2,1
6272,SWC1332_1_3,3
6273,SWC1332_2_1,0
6274,SWC1332_2_2,3
6275,SWC1332_2_3,1
6276,SWC1332_3_1,1
6277,SWC1332_3_2,6
6278,SWC1332_3_3,0
6279,SWC1332_4_1,3
6280,SWC1332_4_2,0
6281,SWC1332_4_3,3
6282,SWC1333_1_1,4
6283,SWC1333_1_2,3
6284,SWC1333_1_3,6
6285,SWC1333_2_1,8
6286,SWC1333_2_2,15
6287,SWC1333_2_3,7
6288,SWC1333_3_1,20
6289,SWC1333_3_2,10
6290,SWC1333_3_3,19
6291,SWC1333_4_1,22
6292,SWC1333_4_2,4
6293,SWC1333_4_3,7
6294,SWC1334_1_1,15
6295,SWC1334_1_2,10
6296,SWC1334_1_3,2
6297,SWC1334_2_1,18
6298,SWC1334_2_2,6
6299,SWC1334_2_3,12
6300,SWC1334_3_1,25
6301,SWC1334_3_2,14
6302,SWC1334_3_3,4
6303,SWC1334_4_1,8
6304,SWC1334_4_2,8
6305,SWC1334_4_3,22
6306,SWC1335_1_1,0
6307,SWC1335_1_2,3
6308,SWC1335_1_3,0
6309,SWC1335_2_1,0
6310,SWC1335_2_2,1
6311,SWC1335_2_3,2
6312,SWC1335_3_1,1
6313,SWC1335_3_2,0
6314,SWC1335_3_3,3
6315,SWC1335_4_1,17
6316,SWC1335_4_2,28
6317,SWC1335_4_3,28
6318,SWC1336_1_1,1
6319,SWC1336_1_2,1
6320,SWC1336_1_3,2
6321,SWC1336_2_1,2
6322,SWC1336_2_2,0
6323,SWC1336_2_3,0
6324,SWC1336_3_1,0
6325,SWC1336_3_2,0
6326,SWC1336_3_3,0
6327,SWC1336_4_1,0
6328,SWC1336_4_2,0
6329,SWC1336_4_3,0
6330,SWC1338_1_1,1
6331,SWC1338_1_2,3
6332,SWC1338_1_3,11
6333,SWC1338_2_1,1
6334,SWC1338_2_2,4
6335,SWC1338_2_3,0
6336,SWC1338_3_1,0
6337,SWC1338_3_2,1
6338,SWC1338_3_3,2
6339,SWC1338_4_1,2
6340,SWC1338_4_2,0
6341,SWC1338_4_3,0
6342,SWC1339_1_1,1
6343,SWC1339_1_2,0
6344,SWC1339_1_3,2
6345,SWC1339_2_1,2
6346,SWC1339_2_2,0
6347,SWC1339_2_3,2
6348,SWC1339_3_1,0
6349,SWC1339_3_2,1
6350,SWC1339_3_3,4
6351,SWC1339_4_1,8
6352,SWC1339_4_2,0
6353,SWC1339_4_3,4
6354,SWC1343_1_1,0
6355,SWC1343_1_2,0
6356,SWC1343_1_3,0
6357,SWC1343_2_1,0
6358,SWC1343_2_2,0
6359,SWC1343_2_3,0
6360,SWC1343_3_1,1
6361,SWC1343_3_2,2
6362,SWC1343_3_3,1
6363,SWC1343_4_1,2
6364,SWC1343_4_2,3
6365,SWC1343_4_3,5
6366,SWC1344_1_1,0
6367,SWC1344_1_2,0
6368,SWC1344_1_3,0
6369,SWC1344_2_1,0
6370,SWC1344_2_2,0
6371,SWC1344_2_3,0
6372,SWC1344_3_1,1
6373,SWC1344_3_2,1
6374,SWC1344_3_3,0
6375,SWC1344_4_1,2
6376,SWC1344_4_2,0
6377,SWC1344_4_3,5
6378,SWC1348_1_1,1
6379,SWC1348_1_2,0
6380,SWC1348_1_3,0
6381,SWC1348_2_1,5
6382,SWC1348_2_2,0
6383,SWC1348_2_3,0
6384,SWC1348_3_1,5
6385,SWC1348_3_2,4
6386,SWC1348_3_3,4
6387,SWC1348_4_1,3
6388,SWC1348_4_2,2
6389,SWC1348_4_3,4
6390,SWC1349_1_1,0
6391,SWC1349_1_2,0
6392,SWC1349_1_3,2
6393,SWC1349_2_1,3
6394,SWC1349_2_2,7
6395,SWC1349_2_3,10
6396,SWC1349_3_1,8
6397,SWC1349_3_2,10
6398,SWC1349_3_3,10
6399,SWC1349_4_1,9
6400,SWC1349_4_2,2
6401,SWC1349_4_3,5
6402,SWC1350_1_1,12
6403,SWC1350_1_2,4
6404,SWC1350_1_3,11
6405,SWC1350_2_1,16
6406,SWC1350_2_2,5
6407,SWC1350_2_3,0
6408,SWC1350_3_1,4
6409,SWC1350_3_2,0
6410,SWC1350_3_3,0
6411,SWC1350_4_1,15
6412,SWC1350_4_2,1
6413,SWC1350_4_3,3
6414,SWC1351_1_1,0
6415,SWC1351_1_2,0
6416,SWC1351_1_3,0
6417,SWC1351_2_1,0
6418,SWC1351_2_2,0
6419,SWC1351_2_3,0
6420,SWC1351_3_1,0
6421,SWC1351_3_2,0
6422,SWC1351_3_3,2
6423,SWC1351_4_1,3
6424,SWC1351_4_2,6
6425,SWC1351_4_3,22
6426,SWC1352_1_1,5
6427,SWC1352_1_2,1
6428,SWC1352_1_3,0
6429,SWC1352_2_1,4
6430,SWC1352_2_2,5
6431,SWC1352_2_3,6
6432,SWC1352_3_1,1
6433,SWC1352_3_2,4
6434,SWC1352_3_3,17
6435,SWC1352_4_1,1
6436,SWC1352_4_2,2
6437,SWC1352_4_3,3
6438,SWC1354_1_1,1
6439,SWC1354_1_2,1
6440,SWC1354_1_3,6
6441,SWC1354_2_1,4
6442,SWC1354_2_2,3
6443,SWC1354_2_3,9
6444,SWC1354_3_1,5
6445,SWC1354_3_2,13
6446,SWC1354_3_3,12
6447,SWC1354_4_1,7
6448,SWC1354_4_2,7
6449,SWC1354_4_3,3
6450,SWC1355_1_1,3
6451,SWC1355_1_2,4
6452,SWC1355_1_3,0
6453,SWC1355_2_1,14
6454,SWC1355_2_2,7
6455,SWC1355_2_3,2
6456,SWC1355_3_1,2
6457,SWC1355_3_2,5
6458,SWC1355_3_3,5
6459,SWC1355_4_1,4
6460,SWC1355_4_2,1
6461,SWC1355_4_3,0
6462,SWC1356_1_1,9
6463,SWC1356_1_2,12
6464,SWC1356_1_3,13
6465,SWC1356_2_1,7
6466,SWC1356_2_2,4
6467,SWC1356_2_3,4
6468,SWC1356_3_1,4
6469,SWC1356_3_2,0
6470,SWC1356_3_3,5
6471,SWC1356_4_1,0
6472,SWC1356_4_2,2
6473,SWC1356_4_3,0
6474,SWC1357_1_1,3
6475,SWC1357_1_2,3
6476,SWC1357_1_3,13
6477,SWC1357_2_1,6
6478,SWC1357_2_2,9
6479,SWC1357_2_3,8
6480,SWC1357_3_1,3
6481,SWC1357_3_2,1
6482,SWC1357_3_3,2
6483,SWC1357_4_1,1
6484,SWC1357_4_2,0
6485,SWC1357_4_3,8
6486,SWC1358_1_1,5
6487,SWC1358_1_2,9
6488,SWC1358_1_3,10
6489,SWC1358_2_1,5
6490,SWC1358_2_2,9
6491,SWC1358_2_3,8
6492,SWC1358_3_1,2
6493,SWC1358_3_2,5
6494,SWC1358_3_3,6
6495,SWC1358_4_1,2
6496,SWC1358_4_2,5
6497,SWC1358_4_3,0
6498,SWC1359_1_1,4
6499,SWC1359_1_2,2
6500,SWC1359_1_3,4
6501,SWC1359_2_1,2
6502,SWC1359_2_2,2
6503,SWC1359_2_3,3
6504,SWC1359_3_1,1
6505,SWC1359_3_2,4
6506,SWC1359_3_3,5
6507,SWC1359_4_1,21
6508,SWC1359_4_2,10
6509,SWC1359_4_3,3
6510,SWC1360_1_1,0
6511,SWC1360_1_2,0
6512,SWC1360_1_3,0
6513,SWC1360_2_1,0
6514,SWC1360_2_2,0
6515,SWC1360_2_3,0
6516,SWC1360_3_1,1
6517,SWC1360_3_2,0
6518,SWC1360_3_3,2
6519,SWC1360_4_1,0
6520,SWC1360_4_2,1
6521,SWC1360_4_3,0
6522,SWC1361_1_1,0
6523,SWC1361_1_2,0
6524,SWC1361_1_3,1
6525,SWC1361_2_1,1
6526,SWC1361_2_2,0
6527,SWC1361_2_3,0
6528,SWC1361_3_1,1
6529,SWC1361_3_2,0
6530,SWC1361_3_3,0
6531,SWC1361_4_1,1
6532,SWC1361_4_2,0
6533,SWC1361_4_3,0
6534,SWC1362_1_1,2
6535,SWC1362_1_2,0
6536,SWC1362_1_3,2
6537,SWC1362_2_1,3
6538,SWC1362_2_2,2
6539,SWC1362_2_3,1
6540,SWC1362_3_1,1
6541,SWC1362_3_2,6
6542,SWC1362_3_3,0
6543,SWC1362_4_1,2
6544,SWC1362_4_2,0
6545,SWC1362_4_3,2
6546,SWC1363_1_1,3
6547,SWC1363_1_2,1
6548,SWC1363_1_3,2
6549,SWC1363_2_1,1
6550,SWC1363_2_2,1
6551,SWC1363_2_3,0
6552,SWC1363_3_1,1
6553,SWC1363_3_2,5
6554,SWC1363_3_3,1
6555,SWC1363_4_1,0
6556,SWC1363_4_2,0
6557,SWC1363_4_3,2
6558,SWC1364_1_1,0
6559,SWC1364_1_2,0
6560,SWC1364_1_3,2
6561,SWC1364_2_1,2
6562,SWC1364_2_2,0
6563,SWC1364_2_3,2
6564,SWC1364_3_1,0
6565,SWC1364_3_2,0
6566,SWC1364_3_3,0
6567,SWC1364_4_1,1
6568,SWC1364_4_2,0
6569,SWC1364_4_3,2
6570,SWC1365_1_1,2
6571,SWC1365_1_2,1
6572,SWC1365_1_3,0
6573,SWC1365_2_1,2
6574,SWC1365_2_2,1
6575,SWC1365_2_3,0
6576,SWC1365_3_1,0
6577,SWC1365_3_2,1
6578,SWC1365_3_3,1
6579,SWC1365_4_1,0
6580,SWC1365_4_2,3
6581,SWC1365_4_3,1
6582,SWC1366_1_1,1
